ds,y,dxy,vix,yield_10y
2024-01-01,1901.2188683190177,101.93284235493584,16.905377829531798,3.6492411205249073
2024-01-02,1898.9842087759723,102.21107406639588,17.43080018083481,3.69922316728467
2024-01-03,1909.2550760498073,102.32880397778491,17.712715417453676,3.67192814021183
2024-01-04,1913.0551643891138,102.08639115262224,18.45500815094433,3.6874839874272918
2024-01-05,1904.4255189402602,102.57229517434651,17.88267648914195,3.6935656824776943
2024-01-06,1909.823032885479,102.74383326551836,17.570349878761743,3.6426129178616633
2024-01-07,1918.1808592930893,103.55682923327818,19.091284577520593,3.642597547645501
2024-01-08,1918.8508126708741,103.48612188082488,18.633903436175373,3.7023365476352414
2024-01-09,1922.279273096525,102.78311771665828,19.590922426013893,3.6685306379154867
2024-01-10,1920.9286409834892,103.06275250312706,19.450258450171376,3.6031470902159186
2024-01-11,1929.5993150478519,102.81301642819535,19.407910447177276,3.6990618334763186
2024-01-12,1930.6672427681326,103.17051352000006,19.851787308025013,3.6786759970701284
2024-01-13,1929.0190325491176,103.5301129443996,20.844930643661243,3.6436508782608414
2024-01-14,1934.1825289575893,103.87640385892068,21.087191356182238,3.619711853378064
2024-01-15,1932.181784412739,103.36618095627105,20.249123622344033,3.6780426743463277
2024-01-16,1927.2363742174416,103.44954699128394,20.445979235890125,3.656818292451577
2024-01-17,1932.2423568191925,103.05275542329183,21.040500957973297,3.710819410349955
2024-01-18,1926.7702258134161,103.68925743749897,20.20048693000585,3.6446022871387442
2024-01-19,1933.7191187492117,103.45016867952697,20.89469153017803,3.6359530878919935
2024-01-20,1929.3866269312139,103.63043530193114,20.803500369594605,3.6113287799895195
2024-01-21,1928.03304913969,103.53600086385026,21.044705711182026,3.6325637371896513
2024-01-22,1925.0668471973659,103.7699322262184,20.525114516979137,3.61826676561579
2024-01-23,1931.560063211638,103.25940931421243,20.18354986908574,3.628270974542071
2024-01-24,1924.8239099522664,103.32456395525831,19.96070165852155,3.566057800617713
2024-01-25,1922.426848856425,104.3709646287112,20.43960235567122,3.559409326707016
2024-01-26,1921.3901198581752,103.30323209211787,20.752294188537395,3.5486913773516946
2024-01-27,1923.5817243206716,103.30769969474983,20.800683868208143,3.5772238173602875
2024-01-28,1921.5984876342197,104.1254058785171,21.86400610472754,3.5887525706275105
2024-01-29,1920.5368323479709,104.37413744219963,21.379191634891114,3.520228213785569
2024-01-30,1919.4569058274626,103.07054593097956,20.258954804633017,3.511357342039681
2024-01-31,1925.2784866661195,103.22252971365059,20.811043933528207,3.5235697570496347
2024-02-01,1914.2250530621823,103.33857583560697,20.314680632295087,3.4967861205602313
2024-02-02,1913.128584168171,103.65051258376215,20.241437132843735,3.522721705133939
2024-02-03,1911.4618798249646,102.72494593636023,20.32664843998605,3.416622503520082
2024-02-04,1916.9541092421873,102.8304810157555,20.379569790423915,3.4494299497333882
2024-02-05,1919.0306897094663,103.01498009599221,19.72271428501129,3.4408782988512585
2024-02-06,1914.3486680514088,102.78529946952389,20.233778488571783,3.3849489006897984
2024-02-07,1912.0080618673933,102.4112405918556,18.928389016899153,3.4159727973040335
2024-02-08,1912.9148049356781,102.35005870980142,19.28892892412212,3.4078874031519217
2024-02-09,1919.9398283084388,101.84154727199676,20.36084235058377,3.4199306940941776
2024-02-10,1921.7123797408772,102.044871994331,18.940630377855886,3.4501596094403797
2024-02-11,1922.5832324947485,101.89802800448427,19.304656498366086,3.4004336421889363
2024-02-12,1919.6771402891663,101.90934579538597,18.38571268971022,3.3681063674718943
2024-02-13,1925.4376490462353,101.53579532353898,18.376291364314028,3.38881983066754
2024-02-14,1927.3670173762957,101.70831382374122,17.79863698796719,3.413774985192171
2024-02-15,1930.3644738869298,101.73768753089442,17.479276241657367,3.345086510972005
2024-02-16,1935.7366917168063,101.35087031611258,16.909682409856998,3.3394275492263916
2024-02-17,1936.0493833552202,101.28425205705496,17.24818758489199,3.376213853423516
2024-02-18,1940.886175284707,101.0740125743332,16.574231405407115,3.345875173419827
2024-02-19,1941.5348405198088,100.94300294988486,17.332792618156713,3.3653782899118228
2024-02-20,1945.5592516969039,100.6176733705179,17.542643502222955,3.3393618731367543
2024-02-21,1950.0754963761774,100.82714738197545,17.183265703618616,3.3550392023956426
2024-02-22,1944.843536506158,100.60856952892169,16.856875633222153,3.297569905904991
2024-02-23,1952.4548674745324,101.17931905051041,17.226982789654347,3.323321021300695
2024-02-24,1954.8193027108798,100.94555563575658,16.845663472226793,3.312864871165693
2024-02-25,1956.9861127526635,100.52051153852966,17.467773562732575,3.278662796550383
2024-02-26,1961.1251897720317,100.11648346833479,16.084296957892438,3.264651193430208
2024-02-27,1970.7051216426903,99.96210595021311,16.832196315940678,3.3290150235476217
2024-02-28,1963.552131359434,100.61367991672044,16.004594002438,3.2952797955035424
2024-02-29,1972.9474784320792,100.30598188314849,16.2524695848864,3.2729911509508893
2024-03-01,1964.1525204954821,100.35250524435499,17.681931114906956,3.299116132572211
2024-03-02,1971.0906248637577,99.67698712402938,17.447592490985844,3.334678900812667
2024-03-03,1974.3537902844212,100.48113865166836,16.640259883357604,3.231750834584186
2024-03-04,1977.0409135264133,100.35240583909999,16.24874827197955,3.255107907608632
2024-03-05,1978.2533547583923,99.90667369996947,15.517735581079174,3.2726544515841915
2024-03-06,1979.016366736561,100.13247886337138,16.728252246033684,3.3450094307855007
2024-03-07,1974.6119754953145,100.3973932266698,18.2102075061237,3.3109816555058056
2024-03-08,1974.0622218598958,100.38830597614535,17.217442135731822,3.32734718149745
2024-03-09,1979.0046715522515,100.34882749205083,16.720213856975256,3.272435533910321
2024-03-10,1974.2444074863968,100.47859232194102,17.232540104750154,3.275850280823023
2024-03-11,1969.1422858742237,100.51601990116271,16.21952082350278,3.326143074043522
2024-03-12,1968.7718137428417,100.72768572224426,16.851338318651184,3.3181973287348083
2024-03-13,1968.5403235903452,101.22146387732413,17.04973873650787,3.3371104812990944
2024-03-14,1973.004188365802,100.11533334962415,16.956949674089476,3.319665690735359
2024-03-15,1970.29971368113,100.92618282261908,17.39540306084504,3.338724305451557
2024-03-16,1971.1575747296906,101.1680292267771,17.172322613118027,3.340631701079241
2024-03-17,1965.3382692463415,101.32694495384469,17.334163009054,3.3651394792896645
2024-03-18,1966.35419386006,101.25414942402584,16.65581385888462,3.372330436630832
2024-03-19,1966.9510160906684,100.97003556849835,17.448907704205276,3.306217379328219
2024-03-20,1962.0296355976734,101.72975360905603,17.814468473811996,3.2944517240276725
2024-03-21,1964.034720954221,102.28604314507008,16.514925240174293,3.3993236377568232
2024-03-22,1958.653321301853,101.44553583813915,16.55615217214272,3.412631277492743
2024-03-23,1959.1232128664533,102.30325658954452,17.667892168160115,3.354416520107946
2024-03-24,1958.5292448823584,102.08370367780964,16.90432800665247,3.3375631865962005
2024-03-25,1954.9821177381536,102.30093906308998,17.701910696033277,3.404918880362076
2024-03-26,1961.6697385518357,102.13865330297284,16.778732144053908,3.4387076488077573
2024-03-27,1958.062429016617,102.4866843353807,17.727522788135357,3.473768001257034
2024-03-28,1960.480661462558,103.10606111068465,17.065742908402726,3.4445871141534172
2024-03-29,1963.123162917711,103.0156359700518,17.129114411661348,3.4273819251067454
2024-03-30,1964.0366735095683,103.48035161606887,17.782359010834952,3.421328380794529
2024-03-31,1966.2409964806884,103.42801887285998,16.819114761277916,3.4581843788639635
2024-04-01,1964.7862631080777,103.3143018813727,16.52943895203752,3.458686815612705
2024-04-02,1965.3486676074317,103.8065427664293,16.775717895985824,3.4471174574411245
2024-04-03,1968.8305443123782,103.50825677044844,17.22616697532157,3.5489929666045
2024-04-04,1964.7346926992786,103.7100103872729,16.217120463909744,3.5510773193695857
2024-04-05,1968.2348641428364,103.44905342017522,17.519243490854254,3.5416018910842584
2024-04-06,1971.4508890265745,103.62530297174685,17.196811160593104,3.4898742847536157
2024-04-07,1975.6217883456804,103.45393223509734,18.303720711066518,3.5530860021491
2024-04-08,1984.1989485172335,104.00801838948428,16.79305937124007,3.556491266169452
2024-04-09,1982.0543997857553,103.39551583311561,17.852882566501428,3.560352657317012
2024-04-10,1987.293555631521,104.01123168247294,17.65337084666783,3.5942223951039587
2024-04-11,1997.1516376377776,103.73634411300304,18.327280543084147,3.585307918333189
2024-04-12,1993.6617285391146,104.15131898148583,19.100286355108906,3.597795975631726
2024-04-13,2001.1176175023227,104.02096566271337,19.11411723570358,3.603862552037052
2024-04-14,1997.42853594284,104.32703869121612,19.29452817683809,3.6039270765001383
2024-04-15,2003.2186896763728,103.97468478063921,19.548353959185125,3.548908761556943
2024-04-16,2002.9689095592862,103.24806565475627,19.924694512190058,3.613383499558149
2024-04-17,2007.9640139385303,103.65364654642757,19.501244345730957,3.6023697508322474
2024-04-18,2015.0293522277589,103.26628624730905,20.52809627584614,3.5885433464593266
2024-04-19,2006.88104125237,103.39699177462917,20.661059103393086,3.684958859028718
2024-04-20,2017.4053785447388,103.93124986148051,20.662506447303276,3.693603815084823
2024-04-21,2018.235893771591,103.58580653018625,20.873099104622142,3.6893859062021503
2024-04-22,2016.2543325797203,103.09328462810369,20.851915172150665,3.662769578207726
2024-04-23,2013.9144362887682,102.8995598727403,21.813661791025368,3.7017481146815228
2024-04-24,2020.7740578512453,103.10710221007135,20.82813160259969,3.6673041523858867
2024-04-25,2018.8753432312785,102.61940253024412,20.776489538778204,3.6783224017392375
2024-04-26,2022.1588158448633,102.66430967829325,20.594159480713124,3.6442997622744047
2024-04-27,2021.2877194696096,102.83541611490053,20.478042046209502,3.6934363949546483
2024-04-28,2027.3315073074682,102.96018113252183,20.377442290405977,3.6873072640015394
2024-04-29,2019.4612808785246,102.66436130614787,20.543014565670884,3.6499215103618114
2024-04-30,2015.6111911523408,101.65964226965944,20.92209279566749,3.6904981439755753
2024-05-01,2019.5261059605423,102.30158298428564,21.077018237226465,3.6921951687436754
2024-05-02,2018.6381857702647,102.0938832755519,20.870508620794457,3.750580522687856
2024-05-03,2022.0199599147572,102.05801308593952,20.380154588004235,3.725055187769096
2024-05-04,2018.6568596585385,102.28067295237216,21.11428123833746,3.6996517825773876
2024-05-05,2015.4191105645489,101.04001024129924,20.918882768529254,3.7073535029389326
2024-05-06,2018.4967732159391,101.3468392380629,20.338571478642113,3.7012980986198087
2024-05-07,2006.5522487243172,101.5694448762266,19.945969516673117,3.6934663261896707
2024-05-08,2007.4587341690299,100.78929220978384,20.38613476936904,3.6661641678299897
2024-05-09,2005.102743322193,101.5825070339698,20.031575185239507,3.6926921764302945
2024-05-10,2006.154887544651,101.13126898420933,19.026141230744724,3.672934577446029
2024-05-11,2001.2573647827196,101.16156832809726,19.516612595118282,3.655413659271549
2024-05-12,2008.5284676246133,100.6296019250738,19.470686677604238,3.705383172828132
2024-05-13,2004.5226566130598,100.94539787859095,18.66849274964221,3.6984328338204993
2024-05-14,1999.174972311447,100.92987499803472,18.982521852007466,3.629275404306022
2024-05-15,2000.8850558827169,100.5954864357979,17.921062698338133,3.674920729812962
2024-05-16,2006.3489005359688,100.52095261918144,19.07011693863803,3.703750539646963
2024-05-17,2008.8648655100017,100.46590798093303,18.77331991906015,3.7004998311785218
2024-05-18,2014.1943670823014,100.06952674253704,17.765300989249507,3.6939201253116285
2024-05-19,2018.8387454828471,100.23788250788344,17.811540535199807,3.658326539659776
2024-05-20,2010.096369634677,100.2001549764452,16.16030795931906,3.625429091029586
2024-05-21,2006.0100534193589,100.33507462325882,16.520927871680765,3.611513920861617
2024-05-22,2003.2337097584275,100.50467548369686,16.853110539923936,3.647247480431072
2024-05-23,2014.8766989788878,99.88245680361521,16.46393348928657,3.6408299798934993
2024-05-24,2012.8304651768683,100.1684498701331,17.35719824131533,3.6602901962546026
2024-05-25,2016.908117232599,100.66693462624201,17.998648265373998,3.6465842241680013
2024-05-26,2018.7946465324474,100.02647945430357,16.41169264028535,3.601248643780286
2024-05-27,2023.5118536999687,100.0402914297051,16.581268297957404,3.5592570119653613
2024-05-28,2031.2992697906977,100.3952001004846,17.117724184154966,3.578136267604551
2024-05-29,2030.7200720783421,100.6452157304353,17.80555807424981,3.585133450557304
2024-05-30,2032.576412807666,100.46223061282394,16.388812843730047,3.5632645662053233
